"lab_id","age","error","c14_taxon","species_tr","bioregion","latitude","longitude"
"Tua-9287",231,45,"Pinus","Pinus","Atlantic",58.7315922639186,12.2858190374693
"Tua-145396",363,40,"Pinus","Pinus","Alpine",60.7705506455636,10.8562261993371
"Ua-279428",2854,39,"Pinus","Pinus","Atlantic",59.1924518701722,10.9329197926507
"Tua-151359",801,30,"Betula","Betula","Alpine",60.4437484586661,11.6195292316431
"T-40355",1540,30,"Pinus","Pinus","Atlantic",63.1791001314147,8.42465532998787
"T-52538",421,65,"Pinus","Pinus","Boreal",60.405082311045,6.25858645921014
"Tra-351162",1154,70,"Betula","Betula","Alpine",61.1111629413321,10.6813051437845
"Beta-96929",2278,80,"Picea","Picea","Atlantic",61.514736770808,7.44834166180389
"Ua-88374",4142,24,"Betula, Pinus","Betula","Alpine",63.9912981449796,12.0401351135646
"UBA-370512",296,30,"Picea/Pinus","Picea","Boreal",60.1298945643688,6.13760494362679
"Tra-116660",1672,40,"Picea/Pinus","Pinus","Boreal",61.5083345374119,11.3454974146707
"Tua-206655",955,35,"Betula, Pinus","Betula","Boreal",61.4725375628069,9.89617751190998
"Tua-327255",1113,60,"Betula, Pinus","Pinus","Boreal",62.7128444720796,7.87007844039146
"Tra-265218",528,32,"Betula, Corylus, Pinus","Betula","Boreal",62.7999433151204,12.8737895500746
"Ua-335814",428,42,"Betula, Corylus, Pinus","Corylus","Boreal",62.5245171577921,12.5433493702279
"Tua-412266",82,38,"Betula, Corylus, Pinus","Pinus","Boreal",60.1156220398092,7.11578940180735
"T-143496",330,65,"Pinus","Pinus","Alpine",59.9686462554045,6.60327819254877
"T-159205",3216,35,"Pinus","Pinus","Boreal",59.0358097242162,7.24106982023385
"Tra-170796",230,40,"Pinus","Pinus","Boreal",63.4858831309553,9.49655292143836
"Beta-438715",1324,34,"Betula","Betula","Alpine",63.8036340787576,10.1837715551348
"Tua-180508",941,99,"Pinus","Pinus","Boreal",58.3024071631626,7.35120444567571
"Tua-26594",65,40,"Pinus","Pinus","Alpine",61.7477190414839,11.8066687261507
"T-215545",413,116,"Pinus","Pinus","Boreal",63.8077546039822,10.5661118960565
"T-53879",1346,45,"Picea","Picea","Boreal",60.232422053541,10.0513986494846
"T-437493",645,30,"Picea","Picea","Alpine",60.5369900441151,8.41781404018868
"T-380729",2237,70,"Betula","Betula","Alpine",58.4891694992004,8.48276893853792
"T-110847",444,50,"Pinus","Pinus","Alpine",61.7701045021471,11.3458008161751
"T-52875",797,78,"Pinus","Pinus","Boreal",59.2162176938227,12.1652307615476
"Tra-171399",853,30,"Picea","Picea","Boreal",60.9030708502647,7.06244253450632
"Lus-196149",3491,25,"Picea","Picea","Alpine",58.9152165534119,9.49371283701412
"Tra-178853",1335,30,"Picea","Picea","Alpine",61.2218368308583,7.1461036204535
"T-163229",292,56,"Pinus","Pinus","Alpine",64.1694829604561,12.5881196380972
"Tua-97173",945,64,"Betula","Betula","Boreal",63.080010609059,10.0206471390259
"Beta-86401",104,53,"Pinus","Pinus","Boreal",64.1385010808352,12.4572249257465
"Lus-62769",97,91,"Betula, Prunus/Sorbus","Betula","Boreal",60.7336456323971,8.28368979872949
"Tra-257185",1753,35,"Betula, Prunus/Sorbus","Prunus/Sorbus","Boreal",63.9655306928767,12.2588699059803
"Lus-55018",851,68,"Betula, Pinus","Pinus","Alpine",59.6139210543769,8.9370650417814
"T-40087",4295,72,"Picea","Picea","Boreal",61.8938162081971,7.73345856160251
"Lus-46016",898,50,"Quercus","Quercus","Boreal",63.4369416464464,9.61549683991564
"T-244439",245,40,"Betula, Corylus","Betula","Boreal",63.3906860609389,9.02601043712487
"T-358846",1883,30,"Betula, Corylus","Corylus","Boreal",64.6018805145832,12.8509916809388
"Tra-110923",449,60,"Betula, Corylus","Betula","Atlantic",63.5100262707693,12.0966313906615
"T-254885",1479,35,"Betula","Betula","Boreal",59.0314166649189,10.2194379960836
"Beta-130730",401,20,"Betula","Betula","Boreal",59.4432958775365,9.57694784914167
"Lus-96784",1106,38,"Betula","Betula","Alpine",60.0183967760685,10.7169330068703
"T-427084",3474,66,"Pinus","Pinus","Alpine",58.4046275681998,11.466061145551
"T-224915",83,20,"Betula","Betula","Alpine",60.3790561259935,9.20138773623714
"UBA-82711",360,58,"Picea","Picea","Boreal",60.4792866626993,11.5034894477516
"T-240734",153,82,"Betula,Quercus","Betula","Boreal",63.0226509970225,12.4430508122733
"T-105060",417,42,"Betula,Quercus","Quercus","Boreal",59.725574593332,12.0449843608628
"Lus-65333",1329,76,"Betula, Corylus","Betula","Boreal",60.1898197229887,9.40518048099894
"T-182443",2360,23,"Betula, Corylus","Corylus","Boreal",59.2718411265162,12.7501530709178
"T-418916",1198,73,"Corylus, Betula","Corylus","Atlantic",61.7039126933306,7.35844587419391
"Lus-101370",567,100,"Betula, Corylus","Corylus","Boreal",60.271304347031,12.3343141649522
"UBA-168139",542,60,"Betula, Pinus","Pinus","Boreal",60.528272937692,8.87137006002222
"Lus-410806",645,69,"Pinus","Pinus","Boreal",58.6074058082772,12.8455365215258
"T-35770",1076,35,"Betula","Betula","Boreal",63.1909096565362,12.3224207767239
"T-308867",339,79,"Betula","Betula","Boreal",61.6889155932891,8.34830426644557
"Lus-351675",169,30,"Pinus","Pinus","Boreal",60.7105473237124,6.46788298735976
"T-106797",688,40,"Pinus","Pinus","Atlantic",59.0826070809835,7.67119581958907
"Tra-340707",1018,31,"Pinus","Pinus","Atlantic",58.1230293750865,11.8686712692382
"Tua-281873",561,40,"Pinus","Pinus","Atlantic",62.1473741447175,11.9814158540524
"T-289194",1134,75,"Pinus","Pinus","Atlantic",63.737675371576,12.8932558901662
"Tua-321756",556,45,"Pinus","Pinus","Atlantic",64.0167996601966,11.500427919121
"Ua-132245",1056,101,"Pinus","Pinus","Boreal",59.6331945481582,11.9089256875031
"T-273725",1321,40,"Pinus","Pinus","Atlantic",63.66503570662,12.0678414901581
"Beta-335348",1262,48,"Pinus","Pinus","Boreal",59.6498983957997,7.58336751287966
"T-132994",721,49,"Pinus","Pinus","Alpine",61.1796490428962,10.448771773723
"T-82015",31,65,"Pinus","Pinus","Alpine",61.6666154768135,7.10309016929264
"Tra-77890",430,45,"Picea","Picea","Boreal",64.6531455131393,12.6804448046482
"Beta-169661",2447,75,"Pinus","Pinus","Boreal",63.4108537360229,11.9120109925929
"Tua-178573",1907,35,"Pinus","Pinus","Atlantic",60.4684800393552,6.25826077708904
"T-397145",1028,30,"Picea","Picea","Boreal",60.889116315423,8.63827284490643
"T-326151",396,60,"Pinus","Pinus","Boreal",61.9131955358134,12.948982514103
"T-227091",1633,42,"Pinus","Pinus","Alpine",61.2417711582247,8.41463307224633
"T-306250",632,65,"Pinus","Pinus","Alpine",60.2114638661433,12.4837232664765
"Tra-204810",928,71,"Pinus","Pinus","Boreal",60.672353288031,6.17232548479549
"Tra-251573",2808,45,"Picea","Picea","Alpine",61.7531089978336,6.08126470026699
"Beta-361610",328,75,"Betula","Betula","Boreal",59.6692776945451,8.61444111218187
"Lus-25066",109,35,"Betula","Betula","Boreal",60.8953114921749,8.38612574054021
"Beta-580",372,98,"Betula","Betula","Atlantic",61.5931149975607,9.90377937237756
"T-315281",297,70,"Pinus","Pinus","Atlantic",61.4370357761903,8.23436335962033
"T-385269",805,50,"Betula","Betula","Boreal",58.1601053896942,11.9462678721449
"T-435491",740,76,"Pinus","Pinus","Alpine",60.9127502451145,8.11737267603283
"T-324021",733,40,"Pinus","Pinus","Alpine",61.6510452042907,7.53745234196842
"T-295373",755,30,"Betula, Pinus","Betula","Alpine",64.126002730424,10.8468027149874
"T-288243",474,54,"Betula, Pinus","Pinus","Alpine",60.566311720676,6.93064758772239
"T-325865",2426,45,"Betula, Corylus, Sorbus/Prunus, Fraxinus","Betula","Boreal",63.5819603909956,9.07982121893088
"Tra-203523",510,35,"Betula, Corylus, Sorbus/Prunus, Fraxinus","Prunus/Sorbus","Boreal",63.4129926820037,9.4245233785403
"T-80972",266,40,"Betula, Corylus, Sorbus/Prunus, Fraxinus","Fraxinus","Boreal",64.2479840599348,10.493956872626
"T-121583",1265,66,"Betula, Corylus, Sorbus/Prunus, Fraxinus","Corylus","Boreal",59.5443840306996,11.411250182234
"Beta-399153",1687,40,"Picea","Picea","Atlantic",61.6829645014137,10.389451930932
"Beta-351665",91,77,"Pinus","Pinus","Boreal",61.1548453897688,7.78802467945427
"T-434635",110,30,"Betula, Pinus","Betula","Alpine",60.7624470634936,9.00990059259953
"Beta-350123",453,60,"Betula, Pinus","Pinus","Alpine",59.0291190736437,11.1953307093701
"Tra-183055",69,35,"Betula","Betula","Boreal",61.9349636555526,12.5095049415843
"Tua-147950",404,35,"Betula","Betula","Boreal",62.7780401924634,8.00768201336567
"T-314763",4730,130,"Pinus","Pinus","Boreal",61.7258147212047,10.9627191521949
"T-98027",913,70,"Picea","Picea","Alpine",60.5089676667566,8.46796947195497
"Tra-109570",4762,75,"Pinus","Pinus","Alpine",61.8364069902946,7.54664155422849
"T-155278",1289,60,"Betula","Betula","Alpine",62.4347177141325,11.254334926069
"Tra-54183",1001,85,"Pinus","Pinus","Alpine",64.4955914866778,12.943824321592
"Lus-417150",2710,35,"Picea","Picea","Alpine",62.2623853111113,10.410181418356
"T-433394",1549,70,"Betula","Betula","Boreal",60.3908677116431,8.20390856978669
"Tra-28592",19,45,"Picea","Picea","Alpine",63.2452341672183,12.7931726591655
"T-126985",1156,32,"Pinus","Pinus","Alpine",59.8103202451927,6.13213745880149
"Ua-47538",499,73,"Pinus","Pinus","Atlantic",59.4513813388654,12.3293559343645
"T-438216",227,76,"Pinus","Pinus","Alpine",64.6784070428268,11.5434383108292
"T-443543",666,40,"Alnus","Alnus","Boreal",63.0262005115892,11.0233898383628
"Tua-373488",847,40,"Picea","Picea","Boreal",59.257435212595,8.23027232931112
"Beta-183744",857,34,"Salix","Salix","Alpine",62.1945556506213,12.2669274629094
"T-255843",812,35,"Pinus","Pinus","Boreal",62.7454886137945,12.0354784084798
"T-441904",1756,65,"Pinus","Pinus","Alpine",59.8248072922216,11.7866039151414
"Tua-271612",358,40,"Hazel nutshell","Corylus","Boreal",59.4066247473039,9.99483236530167
"T-435049",1724,30,"Corylus","Corylus","Boreal",64.4712348002721,10.933504777845
"T-422935",406,77,"Betula","Betula","Boreal",58.150313751788,7.52458781471545
"T-31051",27,50,"Betula, Prunus/Sorbus","Prunus/Sorbus","Alpine",61.2281143094545,8.40831431580009
"T-230586",4264,30,"Betula, Picea","Picea","Boreal",62.4193286573981,7.54240673790988
"T-333324",2275,110,"Betula, Picea","Betula","Boreal",60.3675614530729,11.0535652643039
"Tra-165593",464,17,"Betula","Betula","Alpine",63.2459594113659,9.55231510676001
"T-25537",295,40,"Betula","Betula","Alpine",61.4374693258953,6.19981922364607
"Beta-18555",730,35,"Betula","Betula","Alpine",58.1485280059017,11.7143732913307
"Tua-50023",177,24,"Betula","Betula","Alpine",58.3978505676552,7.4723501551894
"Ua-238245",1675,75,"Betula, Prunus/Sorbus","Betula","Alpine",61.3868052514706,9.28031692993548
"UBA-422293",408,70,"Betula","Betula","Alpine",58.397518114046,6.61877581928041
"T-61266",78,102,"Salix","Salix","Boreal",59.8639966012128,8.12302960064448
"Tua-45120",4220,70,"Pinus","Pinus","Boreal",61.0028852944262,10.6879072574445
"T-295910",74,30,"Pinus","Pinus","Atlantic",59.6996316866194,9.76980268050078
"Beta-135002",253,75,"Pinus","Pinus","Alpine",60.9556821706994,9.62095721576968
"Ua-353433",878,66,"Pinus","Pinus","Alpine",58.854753804158,11.2768251210451
"T-50067",96,40,"Pinus","Pinus","Alpine",62.8584689895068,9.66092526530125
"Tra-407491",2304,35,"Betula","Betula","Alpine",59.4746707601292,7.80676875401777
"T-374796",64,40,"Pinus","Pinus","Boreal",61.9554755516821,5.95722973525593
"Tua-128018",749,70,"Pinus","Pinus","Boreal",59.8987418482742,6.38445359338028
"T-432118",920,71,"Fraxinus?","Fraxinus","Alpine",58.9514021098399,12.9870151615024
"Tra-255269",295,30,"Quercus","Quercus","Boreal",61.9072330519177,7.94167085180478
"T-411720",1328,32,"Hazel nutshell","Corylus","Boreal",61.4108968708894,7.98442459328775
"Beta-271242",132,40,"Pinus","Pinus","Boreal",59.5854521700189,12.7814528333049
"Ua-244375",482,40,"Betula, Pinus","Betula","Alpine",58.9692584197564,8.11789045739965
"T-313253",12,70,"Betula, Pinus, Salix/Salix caprea/Populus","Betula","Alpine",63.49514115801,8.60402095865877
"Lus-301024",366,30,"Betula, Pinus","Betula","Boreal",61.4920283717807,8.1944311160976
"UBA-382207",492,120,"Betula, Pinus","Pinus","Boreal",58.4497660085336,12.8527166816539
"T-290509",170,50,"Picea","Picea","Alpine",60.1731707545616,6.67633565037534
"T-383826",1827,61,"Pinus","Pinus","Alpine",59.5083487897635,9.51475241012755
"Ua-70100",456,32,"Pinus","Pinus","Alpine",61.0223635598747,10.3295841552157
"Tra-87795",1751,35,"Pinus","Pinus","Alpine",60.3880723940948,12.7947038714071
"T-40652",437,100,"Betula","Betula","Alpine",59.5787830591471,10.1648043339143
"Tua-224699",1349,30,"Betula","Betula","Boreal",60.5236020608052,8.37394008781016
"T-407198",1188,79,"Betula","Betula","Alpine",58.096973349756,7.86179935330711
"Tra-161213",957,40,"Betula","Betula","Alpine",61.4380034526144,10.7491937101067
"Tua-201165",568,31,"Pinus","Pinus","Alpine",62.8953968190494,11.0462717920337
"Beta-387783",1931,60,"Pinus","Pinus","Alpine",61.0544719371675,10.464492737191
"T-116459",2013,28,"Betula","Betula","Alpine",58.8405012897754,11.814224313017
"Tra-12146",1198,40,"Picea,","Picea","Boreal",61.0065794621936,11.7024677413236
"Beta-291024",189,41,"Betula","Betula","Alpine",63.2498158044464,10.3188098489763
"T-208080",157,30,"Picea","Picea","Boreal",61.9974342130894,12.5546857595677
"T-86056",2838,35,"Pinus","Pinus","Alpine",61.6423462590853,9.38512144509913
"T-315532",1063,50,"Pinus","Pinus","Alpine",59.4242524450359,11.6139363770273
"Tra-411002",249,40,"Pinus","Pinus","Boreal",59.1544672704042,7.3098541037098
"Ua-253221",429,75,"Pinus","Pinus","Alpine",59.3186157006866,8.89889798837993
"Ua-253199",2042,60,"Betula","Betula","Boreal",59.8889973422046,7.86017918057949
"T-376462",453,34,"Quercus","Quercus","Boreal",64.3452359996726,12.15578098012
"Beta-115289",3143,25,"Betula","Betula","Alpine",60.5697380420324,9.04638820980815
"T-400081",958,73,"Pinus","Pinus","Alpine",60.4885089100228,10.4962345070138
"T-140215",1298,30,"Picea","Picea","Boreal",63.4414863250095,11.689387725136
"Lus-392888",475,75,"Pinus","Pinus","Boreal",62.4381292164119,8.99869715308794
"T-390675",51,30,"Pinus","Pinus","Boreal",59.4603086311924,6.41162580375885
"UBA-297700",92,40,"Pinus","Pinus","Boreal",61.9050319222774,6.56699296366888
"Tua-330982",1626,33,"Pinus","Pinus","Boreal",61.2674505744336,6.13194169184891
"Beta-389505",627,65,"Pinus","Pinus","Boreal",59.1123380220902,9.51292851025076
"UB-78615",472,35,"Pinus","Pinus","Boreal",60.5363041271794,10.2314374370722
"T-274098",365,70,"Pinus","Pinus","Boreal",59.8347017308008,9.18979475121666
"UBA-98889",755,31,"Pinus","Pinus","Boreal",59.9061671673978,12.5494291422672
"Ua-90615",2320,40,"Pinus","Pinus","Alpine",61.5013967240975,11.0818073046079
"Beta-412720",494,25,"Betula, Corylus","Corylus","Boreal",61.2498497951167,9.68652645584382
"T-298175",73,71,"Betula","Betula","Boreal",58.5991500684646,11.9337767534824
"T-55982",339,60,"Betula","Betula","Boreal",61.2937972358324,6.92400006325659
"T-444255",50,30,"Pinus","Pinus","Boreal",61.0852834447466,11.7865803006629
"Tra-10837",1992,31,"Pinus","Pinus","Alpine",60.2593784379423,7.29815487254387
"Tua-271690",2555,48,"Pinus","Pinus","Boreal",62.9102318415362,10.8258861612908
"T-415825",115,140,"Pinus","Pinus","Boreal",62.7286164336751,12.9239964322145
"Tra-222223",664,22,"Betula, Corylus","Betula","Boreal",61.9013683706444,10.5947175219758
"Tra-293839",1377,70,"Alnus, Pinus","Alnus","Boreal",63.6439191194666,11.3219316526756
"T-443532",18,70,"Alnus, Pinus","Pinus","Boreal",60.2248940892041,8.25003471070039
"T-332250",1238,38,"Pinus","Pinus","Boreal",59.7650160252391,6.73367052492638
"T-296896",1655,30,"Salix","Salix","Boreal",62.0569466943193,12.6888277808928
"Tua-403699",2612,30,"Quercus","Quercus","Boreal",59.8667319449595,9.71595917693153
"Tra-404771",492,30,"Quercus","Quercus","Boreal",61.6765647407536,6.79410196057613
"Ua-307370",205,24,"Betula","Betula","Boreal",64.2111520227374,11.8638035924982
"T-226585",1099,40,"Alnus","Alnus","Boreal",59.4751851047889,12.1458463903242
"Tra-426361",86,40,"Betula","Betula","Boreal",63.5080309586509,11.8535203358443
"T-42190",112,105,"Pinus","Pinus","Boreal",63.7618668087707,12.4684604903371
"T-131931",181,65,"Salix/Populus","Salix","Boreal",58.6047191785202,7.16397082878556
"T-365167",875,50,"Hazel nutshell","Corylus","Boreal",59.992090822,7.78589688717224
"T-10216",2572,68,"Betula","Betula","Boreal",61.5253479102644,8.533355171317
"Beta-321923",1695,75,"Pinus","Pinus","Boreal",59.3611045753778,10.025995053963
"Tra-143254",179,75,"Betula, Pinus","Betula","Boreal",59.1370609571598,6.48564521729363
"T-273288",2291,50,"Betula, Pinus","Pinus","Boreal",61.3226775027966,12.4328737488731
"T-61452",101,25,"Betula","Betula","Alpine",61.1676384327948,10.8681420714844
"T-249888",916,35,"Betula","Betula","Alpine",61.8496700147341,11.8048836818182
"T-164964",1607,29,"Betula","Betula","Boreal",63.482974450314,12.391773513441
"T-373896",435,40,"Picea","Picea","Boreal",58.1621270968531,11.6654561527697
"Ua-99591",1008,50,"Pinus","Pinus","Boreal",61.6490195052107,8.31550816891575
"T-52692",1489,115,"Betula","Betula","Alpine",61.0389658973242,12.7617887709218
"Beta-385063",249,60,"Betula","Betula","Alpine",59.9709383510129,12.3064758517365
"Tra-276705",5010,65,"Betula, Corylus","Betula","Boreal",62.2655975710849,11.6428579744874
"Tua-117600",1069,50,"Betula, Corylus","Corylus","Boreal",62.1625527963725,9.36656340542063
"T-447405",1752,108,"Betula","Betula","Alpine",62.3322326387244,11.9282061563432
"Lus-232309",183,40,"Betula","Betula","Alpine",63.8911804950119,11.3747928240201
"T-227207",867,50,"Betula","Betula","Alpine",60.3267304666577,5.98471269577555
"Lus-64564",2577,60,"Betula","Betula","Alpine",60.683667036987,6.85578704950329
"T-234661",1960,65,"Betula","Betula","Alpine",62.2587535662632,7.16482764907344
"UBA-403983",85,75,"Betula","Betula","Alpine",59.109552000965,11.4426961983575
"T-364456",13,63,"Pinus","Pinus","Boreal",60.5603911507392,7.55797427255567
"Tra-68664",263,46,"Pinus","Pinus","Boreal",59.9595299824534,12.1426983854633
"Tra-387190",3096,65,"Pinus","Pinus","Boreal",61.4203519365383,7.71214286586432
"Ua-382469",1832,80,"Pinus","Pinus","Boreal",58.4115261474974,7.81184561236063
"T-248543",1874,128,"Picea","Picea","Boreal",59.6105894291883,12.0503018796174
"T-248832",2109,32,"Picea","Picea","Boreal",63.0543494291166,7.60160867028893
"T-112893",299,30,"Betula","Betula","Alpine",61.6435382354289,11.3181697110417
"UBA-367808",1243,40,"Betula","Betula","Alpine",62.7907006774518,11.7523757160984
"T-405460",34,64,"Pinus","Pinus","Boreal",60.2161157174895,11.3386003175464
"Tua-392282",373,24,"Pinus","Pinus","Boreal",64.2567048617117,10.3314788224963
"Beta-124259",1692,40,"Pinus","Pinus","Boreal",61.4512937725269,12.2304847656058
"T-350228",152,36,"Corylus, Betula","Corylus","Atlantic",59.6360386952262,7.4820580248346
"Ua-311889",1039,40,"Corylus, Betula","Betula","Atlantic",61.1434837644459,8.06898883593292
"T-165295",2516,40,"Betula","Betula","Boreal",59.6607104584044,12.3012307978778
"Tra-298164",2300,80,"Betula","Betula","Boreal",63.3937767541232,8.02816143723041
"T-252667",2094,30,"Salix","Salix","Boreal",64.0144208234416,12.4772062522106
"T-437483",1017,176,"Betula","Betula","Boreal",58.2513022757912,7.52272590225539
"T-376074",799,40,"Pinus","Pinus","Boreal",60.9180702711946,8.40964202898787
"B-293977",2494,80,"Pinus","Pinus","Boreal",60.7933748850854,7.80500960842287
"Ua-162108",385,58,"Betula","Betula","Boreal",60.220939618591,8.27772208596091
"Beta-211495",117,60,"Pinus","Pinus","Boreal",60.2755514744988,7.75695779579179
"T-92884",566,49,"Betula","Betula","Alpine",59.8052885916682,8.94887793053826
"T-315542",2414,46,"Betula","Betula","Alpine",61.4321716767116,9.15056475041853
"T-41053",1157,65,"Betula","Betula","Alpine",59.538845329946,12.1737093279187
"T-240646",655,60,"Pinus","Pinus","Boreal",59.9232152624791,7.61152654631645
"Lus-115704",1138,40,"Corylus","Corylus","Boreal",62.0384978889295,10.021142077802
"T-391112",70,30,"Pinus","Pinus","Alpine",61.6766929594027,11.8683227841952
"Tua-263174",401,50,"Pinus, Betula","Pinus","Alpine",58.4685050368789,8.29074956418993
"Ua-125784",1021,30,"Betula, Pinus","Betula","Boreal",61.9155865037972,10.5841813191664
"Tua-380123",1324,65,"Betula, Pinus","Pinus","Boreal",62.5049114574927,8.60506069157016
"Lus-419964",954,40,"Betula, Picea","Picea","Boreal",59.3298156347151,11.7338336480518
"B-73308",2324,40,"Betula, Picea","Betula","Boreal",59.310202115864,12.5952114691336
"T-343378",5176,48,"Betula","Betula","Alpine",58.197406861192,12.5798648729175
"T-412383",671,65,"Betula","Betula","Alpine",61.9787588097059,10.5197018293436
"Beta-31889",25,30,"Betula","Betula","Alpine",62.0173816435989,9.02787742883828
"T-18030",2623,115,"Betula","Betula","Alpine",61.6123157459168,10.0188744184528
"T-187208",42,64,"Pinus","Pinus","Boreal",61.6313524866092,6.82019209164869
"Lus-366082",459,20,"Betula, Pinus","Betula","Boreal",63.1001468780364,7.60535753610986
"T-336151",355,81,"Betula, Pinus","Pinus","Boreal",59.9961666963152,11.7020925079705
"Beta-347609",913,90,"Betula, Picea","Picea","Boreal",61.410524826646,8.88500510653644
"Lus-395366",177,65,"Betula, Picea","Betula","Boreal",61.8686416923482,7.05681219952972
"T-204266",1741,82,"Betula, Pinus","Betula","Boreal",59.2217741416768,8.68303931118687
"Beta-55343",1456,60,"Betula, Pinus","Pinus","Boreal",62.7869550049274,10.2782519135065
"Tra-165476",913,40,"Betula, Pinus","Betula","Boreal",61.5621005143726,7.54101141098421
"T-276594",1197,66,"Betula, Pinus","Pinus","Boreal",59.9775919088598,11.9979248059092
"T-30242",39,42,"Pinus","Pinus","Boreal",58.6053642582333,8.61500724149519
"Tra-25509",2372,77,"Betula","Betula","Alpine",60.7117920030969,6.62381614931253
"T-220246",1331,50,"Betula","Betula","Alpine",61.9916639854459,11.0094615091821
"T-3903",444,60,"Pinus","Pinus","Boreal",61.9488304460161,9.15866554133058
"T-355482",51,84,"Pinus","Pinus","Boreal",60.0391256469885,6.62254343024035
"Ua-425922",1240,65,"Pinus","Pinus","Boreal",59.1307994693239,7.48768902260996
"Lus-391597",929,79,"Betula","Betula","Alpine",62.7172152534878,10.5050308895228
"T-201901",1718,30,"Betula","Betula","Alpine",60.4069911030992,8.92983001150261
"Beta-304506",448,72,"Betula","Betula","Alpine",59.6956101222785,12.4763990509221
"T-9952",313,30,"Pinus","Pinus","Boreal",58.2310921152611,8.1172638976986
"T-173529",3929,35,"Betula","Betula","Boreal",59.6711442895365,9.99846941978159
"Tra-206545",1314,69,"Pinus","Pinus","Boreal",62.3746159080961,7.66520015853061
"T-160984",434,35,"Betula, Picea","Picea","Boreal",59.8757863300806,11.9283642925243
"Beta-444451",1731,40,"Betula, Picea","Betula","Boreal",58.6349320072585,8.76694642109191
"T-401381",491,44,"Betula","Betula","Alpine",60.8465505304684,10.6436529577493
"T-16706",1044,40,"Betula","Betula","Alpine",62.6645194475991,11.4622056683016
"T-388789",1717,53,"Betula","Betula","Alpine",58.9856852218983,9.23274783645151
"T-414303",574,40,"Pinus","Pinus","Boreal",61.329337895746,9.26840434037754
"UBA-268160",102,14,"Pinus","Pinus","Boreal",61.3716093835116,8.23502769885072
"Beta-74344",29,102,"Pinus","Pinus","Boreal",61.5763870584886,9.56260409885459
"Beta-98893",1307,44,"Betula","Betula","Alpine",58.5108141718191,11.6266084380986
"T-284996",845,35,"Betula","Betula","Alpine",63.0049009206687,9.33698114635423
"T-128837",54,80,"Picea","Picea","Boreal",63.7727396277276,9.95871755338786
"Tua-297929",311,50,"Pinus","Pinus","Boreal",62.9642486864868,8.66688108896347
"Ua-362156",882,35,"Betula","Betula","Boreal",61.6302885566235,7.64726979919546
"Beta-278822",1873,40,"Betula, Corylus","Betula","Boreal",59.0789488428741,7.12685338085656
"Tua-203061",726,81,"Betula, Corylus","Corylus","Boreal",60.1704216588688,8.47541533174272
"Beta-437290",356,83,"Quercus","Quercus","Boreal",60.4632762763724,7.49107682178146
"T-408830",277,108,"Betula, Corylus","Betula","Boreal",58.5912356050397,8.11160389710567
"Lus-48661",332,40,"Betula, Corylus","Corylus","Boreal",60.849062280124,8.93258559982851
"Ua-136185",619,70,"Pinus","Pinus","Alpine",61.9628687348143,9.76645540130837
"T-79460",355,40,"Salix/Populus","Salix","Boreal",61.4745052052973,8.60063299254794
"UBA-126259",508,40,"Betula","Betula","Boreal",58.8036953811602,12.9540146723718
"T-322147",479,30,"Betula","Betula","Alpine",59.4866941733036,7.41774813546263
"T-167606",339,48,"Betula","Betula","Alpine",61.7972714014898,12.8571546780234
"T-264907",2060,35,"Betula","Betula","Alpine",63.6363183973754,11.4625861147901
"Beta-52948",334,70,"Betula","Betula","Alpine",64.0404982954896,12.608242279538
"Ua-362003",639,45,"Pinus","Pinus","Boreal",62.6060939424707,7.81977805899898
"Lus-332436",1007,70,"Pinus","Pinus","Boreal",60.1297273488139,9.74655485530268
"Tua-194190",5120,60,"Betula","Betula","Alpine",60.095246238366,7.47305658627324
"Beta-20628",444,50,"Betula","Betula","Alpine",58.519752549087,6.6641354326012
"T-294510",1391,19,"Picea","Picea","Boreal",61.5804651568446,13.0027641658208
"Beta-2637",187,40,"Picea","Picea","Alpine",60.72122497735,10.2464931803329
"Tua-24",315,40,"Alnus","Alnus","Boreal",61.4678551400276,9.06064156161691
"T-80201",722,74,"Betula","Betula","Alpine",61.1180984615566,11.5413608896001
"Tra-51062",1050,30,"Pinus","Pinus","Boreal",62.6097229024579,10.0319258549563
"Ua-32822",2448,35,"Pinus","Pinus","Boreal",61.6235804005961,7.88830996821075
"T-153502",165,30,"Pinus","Pinus","Boreal",58.7277151920544,12.5471984575023
"Tua-187312",1128,85,"Pinus","Pinus","Boreal",60.8929715433532,11.17265159526
"T-29913",384,70,"Pinus","Pinus","Boreal",58.0867934897588,7.30934679819969
"T-356270",2475,70,"Pinus","Pinus","Boreal",61.5871861160487,11.3280039884765
"T-36306",148,30,"Salix","Salix","Boreal",59.4735766199568,11.3461046937045
"Tua-361896",900,30,"Betula","Betula","Alpine",60.7198807703372,6.68958442735858
"Tra-24882",37,124,"Betula","Betula","Alpine",62.1644509476549,8.62599975728453
"Tra-137801",2169,40,"Pinus","Pinus","Boreal",58.5931979373103,6.08175004746904
"Lus-33226",716,30,"Betula","Betula","Alpine",63.1114622842485,10.5496077011444
"T-279247",1211,40,"Betula","Betula","Alpine",58.9514727255853,7.91376790496637
"Beta-334945",213,35,"Betula","Betula","Alpine",62.0182622245979,12.4301390097831
"T-10860",1175,65,"Pinus","Pinus","Boreal",59.9984994240679,12.8441158611423
"T-205088",1335,45,"Pinus","Pinus","Alpine",58.6612038731084,12.0749823600384
